customer_id,customer_name,age,gender,occupation_sector,employment_years,education_level,city_tier,existing_bank_relationship,existing_products,declared_existing_emis,source_channel,inquiry_product,inquiry_date,inquiry_count_90d,app_logins_30d,emi_calculator_uses_30d,product_page_visits_30d,credit_bureau_score,monthly_income_actual,converted
CUST_00452,Vedika Handa,35,M,salaried_pvt_it,3.1,graduate,tier1,False,,26007.0,referral,home_loan,2026-07-05,1,4,1,3,727.0,106291.2,False
CUST_00453,Laksh Dubey,34,M,salaried_pvt_other,5.4,graduate,tier2,False,,0.0,partner,auto_loan,2026-06-27,2,1,1,4,700.0,43095.87,False
CUST_00454,Chakrika Chaudhuri,54,M,salaried_govt,20.1,graduate,tier1,False,,0.0,campaign_click,home_loan,2026-06-19,1,14,5,4,613.0,88012.89,True
CUST_00455,Gayathri Deep,37,M,self_employed_business,12.5,graduate,tier1,True,fd,0.0,branch_walkin,personal_loan,2026-07-11,3,2,1,3,686.0,110107.26,True
CUST_00456,Mitesh Gaba,24,M,salaried_pvt_other,0.6,graduate,tier3,False,,0.0,referral,home_loan,2026-06-03,1,6,2,4,647.0,55794.92,False
CUST_00457,Noah Sarma,52,M,salaried_pvt_other,8.9,graduate,tier1,True,savings_account,0.0,website_organic,personal_loan,2026-06-11,3,8,4,8,511.0,72134.58,False
CUST_00458,Nirja Patla,31,M,salaried_pvt_it,1.5,professional_degree,tier1,True,"fd,insurance",14651.0,campaign_click,auto_loan,2026-06-01,3,14,5,7,828.0,82626.62,False
CUST_00459,Sachi Mane,56,M,other,18.8,below_10th,tier2,False,,0.0,campaign_click,home_loan,2026-06-28,4,5,4,4,741.0,39287.12,True
CUST_00460,Vivaan Walla,55,M,salaried_govt,16.7,graduate,tier1,True,savings_account,0.0,website_organic,home_loan,2026-05-21,3,5,3,5,679.0,150000.0,False
CUST_00461,Dayamai Singh,28,M,gig_worker,4.4,below_10th,tier2,False,,0.0,campaign_click,personal_loan,2026-06-28,1,9,2,7,498.0,39818.4,False
CUST_00462,Jhalak Sastry,28,M,salaried_pvt_other,3.7,graduate,tier3,True,savings_account,0.0,partner,auto_loan,2026-04-16,1,2,2,2,492.0,120000.0,False
CUST_00463,Baghyawati Raja,30,M,salaried_pvt_other,2.8,graduate,tier1,False,,21918.0,referral,personal_loan,2026-05-08,1,3,2,3,590.0,119379.8,False
CUST_00464,Neel Iyengar,38,F,salaried_pvt_it,9.6,professional_degree,tier2,True,"savings_account,fd,credit_card",0.0,branch_walkin,personal_loan,2026-05-19,1,5,2,2,717.0,245347.36,False
CUST_00465,Zashil Ben,26,M,salaried_govt,2.4,graduate,tier2,True,"insurance,fd",0.0,website_organic,personal_loan,2026-07-08,2,7,5,6,582.0,98115.77,False
CUST_00466,Kamya Chauhan,67,M,retired,32.3,diploma,tier2,True,"insurance,savings_account",5642.0,website_organic,mortgage_loan_lap,2026-06-21,2,8,2,2,,26154.83,False
CUST_00467,Bhavani Chacko,46,M,self_employed_business,1.7,professional_degree,tier2,False,,18939.0,website_organic,personal_loan,2026-06-16,1,8,4,7,569.0,103303.43,False
CUST_00468,Anjali Sengupta,48,M,salaried_govt,0.9,graduate,tier3,False,,15529.0,campaign_click,auto_loan,2026-05-09,3,5,3,6,711.0,79616.69,False
CUST_00469,Rajeshri Chand,43,F,salaried_govt,19.9,graduate,tier3,False,,0.0,partner,personal_loan,2026-05-10,2,6,4,4,606.0,83229.89,False
CUST_00470,Shravya Palla,37,F,self_employed_professional,4.1,graduate,tier2,False,,0.0,partner,personal_loan,2026-06-09,3,5,3,1,630.0,300000.0,False
CUST_00471,Oeshi Bera,39,M,salaried_govt,16.7,graduate,tier2,True,"credit_card,insurance,savings_account",0.0,campaign_click,home_loan,2026-06-15,2,15,4,8,729.0,83389.58,False
CUST_00472,Yadavi Prakash,24,M,gig_worker,3.3,diploma,tier3,False,,0.0,campaign_click,personal_loan,2026-04-20,4,6,0,7,610.0,44023.58,False
CUST_00473,Libni Bumb,39,F,other,10.9,post_graduate,tier2,False,,4419.0,branch_walkin,home_loan,2026-05-04,1,3,3,3,599.0,50000.0,False
CUST_00474,Udarsh Bala,32,M,salaried_pvt_it,7.4,professional_degree,tier2,False,,23829.0,referral,auto_loan,2026-05-06,2,3,3,4,766.0,96973.63,False
CUST_00475,Hardik Nayak,36,F,other,1.2,diploma,tier2,False,,0.0,campaign_click,personal_loan,2026-05-25,2,5,1,4,640.0,50000.0,False
CUST_00476,Laksh Barad,41,M,salaried_govt,13.9,post_graduate,tier3,True,fd,0.0,campaign_click,home_loan,2026-05-29,3,8,2,4,765.0,79726.05,False
CUST_00477,Urmi Dewan,52,M,salaried_govt,4.7,graduate,tier2,False,,0.0,branch_walkin,mortgage_loan_lap,2026-07-09,2,4,2,4,584.0,37441.71,False
CUST_00478,Saumya Ahluwalia,31,F,salaried_pvt_other,10.5,diploma,tier1,False,,0.0,campaign_click,mortgage_loan_lap,2026-04-15,5,7,4,9,611.0,59625.57,False
CUST_00479,Anirudh Kunda,62,M,retired,25.1,graduate,tier2,True,"insurance,fd",10128.0,branch_walkin,mortgage_loan_lap,2026-05-21,2,3,1,1,624.0,58929.76,False
CUST_00480,Mason Wable,46,M,salaried_pvt_other,20.4,diploma,tier3,False,,3933.0,website_organic,home_loan,2026-07-09,2,12,5,6,558.0,56379.16,False
CUST_00481,Indrajit Mani,55,M,self_employed_professional,23.3,post_graduate,tier2,True,fd,0.0,branch_walkin,auto_loan,2026-06-12,2,2,2,4,,182313.22,False
CUST_00482,Charvi Dara,53,M,salaried_pvt_it,3.9,professional_degree,tier1,True,"credit_card,insurance,savings_account",23290.0,website_organic,personal_loan,2026-05-11,1,6,3,6,542.0,166996.08,False
CUST_00483,William Saini,70,M,retired,22.6,professional_degree,tier3,False,,6725.0,website_organic,personal_loan,2026-05-06,1,14,2,8,597.0,27840.37,False
CUST_00484,Dev Choudhry,26,M,gig_worker,4.3,diploma,tier2,False,,0.0,website_organic,home_loan,2026-07-10,3,9,3,7,,24770.93,False
CUST_00485,Amol Varma,38,F,salaried_pvt_it,6.1,post_graduate,tier2,True,"credit_card,insurance,fd",0.0,referral,mortgage_loan_lap,2026-04-26,3,4,1,4,618.0,99634.01,False
CUST_00486,Maanas Manne,67,M,retired,36.3,graduate,tier3,False,,6889.0,campaign_click,auto_loan,2026-04-27,3,3,3,8,703.0,37280.39,False
CUST_00487,Aarav Pandit,51,F,salaried_pvt_other,10.1,post_graduate,tier1,True,"savings_account,credit_card",7223.0,partner,home_loan,2026-05-25,2,4,2,5,649.0,97885.91,False
CUST_00488,Omaja Grover,54,M,salaried_govt,22.7,graduate,tier2,True,"fd,credit_card",0.0,referral,mortgage_loan_lap,2026-04-25,5,5,1,5,671.0,150000.0,False
CUST_00489,Jalsa Bir,28,M,salaried_pvt_other,1.9,post_graduate,tier3,True,fd,0.0,branch_walkin,auto_loan,2026-05-17,1,6,3,6,698.0,65385.5,False
CUST_00490,Madhavi Singhal,56,M,self_employed_business,6.7,post_graduate,tier2,True,"fd,credit_card",25413.0,referral,auto_loan,2026-04-12,2,3,0,2,534.0,127925.5,False
CUST_00491,Lila Prakash,60,M,self_employed_professional,10.9,professional_degree,tier3,False,,16177.0,branch_walkin,personal_loan,2026-05-15,1,4,1,1,558.0,75987.47,False
CUST_00492,Amol Parikh,44,M,self_employed_business,19.2,10th_pass,tier3,False,,0.0,website_organic,personal_loan,2026-06-26,2,3,4,3,677.0,102061.39,False
CUST_00493,Hemani Khosla,31,M,self_employed_business,5.0,10th_pass,tier2,False,,18380.0,campaign_click,home_loan,2026-04-22,2,6,3,5,683.0,131830.56,False
CUST_00494,Gaurangi Deol,50,M,self_employed_business,7.3,diploma,tier1,True,"savings_account,insurance,fd",7741.0,referral,auto_loan,2026-05-16,1,6,2,4,684.0,85987.0,False
CUST_00495,Indira Nigam,49,M,self_employed_business,25.5,10th_pass,tier1,False,,0.0,branch_walkin,home_loan,2026-07-03,1,6,2,3,617.0,101506.37,False
CUST_00496,Ucchal Srinivas,28,M,self_employed_business,4.0,below_10th,tier2,False,,9057.0,branch_walkin,mortgage_loan_lap,2026-05-29,1,4,0,4,589.0,63581.7,False
CUST_00497,Krishna Bhatnagar,22,M,gig_worker,0.9,diploma,tier1,True,credit_card,0.0,branch_walkin,personal_loan,2026-05-11,3,4,2,1,614.0,31082.28,False
CUST_00498,Balhaar Memon,28,M,gig_worker,6.2,diploma,tier1,False,,0.0,branch_walkin,personal_loan,2026-04-29,1,4,2,3,592.0,31584.07,False
CUST_00499,Caleb Iyengar,24,M,self_employed_business,2.0,10th_pass,tier2,True,savings_account,0.0,referral,personal_loan,2026-06-22,5,2,1,3,468.0,143200.06,False
CUST_00500,Diya Mukherjee,43,M,self_employed_professional,5.4,professional_degree,tier3,False,,0.0,campaign_click,personal_loan,2026-04-22,1,6,6,3,636.0,91503.83,False
CUST_00501,Urvashi Kulkarni,43,M,salaried_govt,6.9,graduate,tier2,False,,11495.0,branch_walkin,home_loan,2026-06-13,1,9,2,5,629.0,72059.94,False
CUST_00502,Rayaan Mangal,49,M,salaried_pvt_other,4.5,graduate,tier3,True,"credit_card,insurance",0.0,partner,auto_loan,2026-04-26,2,3,3,2,,51617.44,False
CUST_00503,Champak Narula,32,M,salaried_govt,11.1,diploma,tier1,False,,0.0,website_organic,personal_loan,2026-07-08,4,7,6,10,,62807.1,False
CUST_00504,Jeet Pillai,31,M,gig_worker,10.3,post_graduate,tier2,False,,2210.0,campaign_click,mortgage_loan_lap,2026-07-08,1,6,1,9,562.0,28381.86,False
CUST_00505,Mugdha Sarraf,25,F,gig_worker,3.6,professional_degree,tier1,True,"credit_card,savings_account",0.0,website_organic,home_loan,2026-05-21,4,7,3,7,529.0,20350.41,False
CUST_00506,Harinakshi Grover,24,M,salaried_govt,1.0,graduate,tier1,True,savings_account,0.0,referral,personal_loan,2026-06-07,1,2,3,6,583.0,81956.5,False
CUST_00507,Widisha Pillai,40,M,self_employed_professional,15.9,post_graduate,tier1,True,"credit_card,fd",8483.0,campaign_click,mortgage_loan_lap,2026-05-14,1,10,2,7,566.0,99180.72,True
CUST_00508,Fitan Samra,66,M,retired,25.0,10th_pass,tier2,False,,0.0,campaign_click,personal_loan,2026-05-30,3,8,3,7,684.0,31616.34,False
CUST_00509,Qushi Gole,39,M,salaried_pvt_other,16.9,graduate,tier3,True,"insurance,fd",0.0,branch_walkin,personal_loan,2026-06-06,2,6,1,5,645.0,67634.55,False
CUST_00510,Ekani Chauhan,22,F,gig_worker,0.6,diploma,tier2,True,"savings_account,insurance",0.0,branch_walkin,home_loan,2026-06-24,7,5,2,3,618.0,52737.65,False
CUST_00511,Falak Merchant,48,M,salaried_pvt_other,6.2,graduate,tier2,True,"insurance,credit_card,savings_account",14458.0,branch_walkin,personal_loan,2026-06-05,4,4,3,3,601.0,72034.7,False
CUST_00512,Sanaya Sandhu,54,M,salaried_govt,25.6,diploma,tier3,False,,11364.0,branch_walkin,home_loan,2026-05-19,2,2,0,3,,104489.39,False
CUST_00513,Sachi Panchal,61,M,retired,23.7,diploma,tier3,False,,4931.0,campaign_click,personal_loan,2026-06-07,3,9,3,8,900.0,32497.99,False
CUST_00514,Brijesh Pandit,23,M,self_employed_business,1.1,graduate,tier1,False,,6367.0,website_organic,mortgage_loan_lap,2026-05-05,4,7,2,6,675.0,101307.25,False
CUST_00515,Anvi Bhandari,24,M,gig_worker,1.5,graduate,tier3,False,,4340.0,referral,personal_loan,2026-05-02,3,5,1,2,693.0,24061.57,False
CUST_00516,Nidra Patla,48,M,salaried_pvt_other,2.0,post_graduate,tier3,False,,0.0,campaign_click,mortgage_loan_lap,2026-05-28,1,12,1,5,625.0,73142.53,False
CUST_00517,Azaan Dhar,59,M,self_employed_business,35.2,below_10th,tier3,False,,14408.0,referral,personal_loan,2026-04-21,1,3,1,3,521.0,181272.79,False
CUST_00518,Bakhshi Date,60,F,self_employed_business,5.2,professional_degree,tier2,False,,0.0,branch_walkin,personal_loan,2026-05-29,4,5,1,1,730.0,149284.24,False
CUST_00519,Warinder Peri,22,M,gig_worker,0.9,12th_pass,tier3,False,,4743.0,website_organic,mortgage_loan_lap,2026-04-22,1,7,5,5,770.0,52779.71,False
CUST_00520,Leela Bali,33,M,self_employed_professional,12.2,graduate,tier1,False,,33796.0,website_organic,home_loan,2026-05-11,1,12,1,6,561.0,177422.61,False
CUST_00521,Shivani Prabhakar,55,F,retired,32.8,diploma,tier1,False,,0.0,website_organic,mortgage_loan_lap,2026-06-18,2,11,2,8,570.0,31266.52,False
CUST_00522,Sachi Bose,20,M,gig_worker,0.8,graduate,tier3,False,,0.0,partner,personal_loan,2026-05-14,2,4,2,3,,17291.81,False
CUST_00523,Jeevika Rao,60,M,salaried_pvt_other,19.6,graduate,tier2,True,credit_card,0.0,campaign_click,personal_loan,2026-06-07,1,7,3,9,606.0,109412.08,False
CUST_00524,Arya Krish,28,F,gig_worker,7.2,below_10th,tier1,False,,0.0,branch_walkin,mortgage_loan_lap,2026-04-20,4,7,1,4,732.0,27475.1,False
CUST_00525,Atharv Grewal,29,M,self_employed_business,2.8,12th_pass,tier3,False,,0.0,website_organic,personal_loan,2026-06-03,1,8,1,5,,125648.74,False
CUST_00526,Zarna Ram,52,F,self_employed_business,28.5,10th_pass,tier1,True,"fd,savings_account",0.0,campaign_click,home_loan,2026-05-19,4,6,2,5,,96475.46,False
CUST_00527,Adweta Lad,27,M,salaried_pvt_other,5.8,graduate,tier1,False,,0.0,campaign_click,auto_loan,2026-05-01,1,4,0,9,761.0,30597.46,False
CUST_00528,Tanish Mangal,43,M,salaried_govt,17.0,diploma,tier1,True,"fd,savings_account",0.0,website_organic,mortgage_loan_lap,2026-04-20,1,9,6,9,703.0,92315.76,True
CUST_00529,Ryan Das,45,M,salaried_pvt_other,9.1,graduate,tier2,False,,0.0,campaign_click,personal_loan,2026-05-10,1,9,5,13,628.0,76218.32,False
CUST_00530,Ethan Seth,55,F,salaried_pvt_other,23.3,diploma,tier1,True,"savings_account,fd,credit_card",0.0,branch_walkin,home_loan,2026-04-24,4,5,1,3,723.0,58648.6,True
CUST_00531,Sai Chahal,23,F,salaried_pvt_other,2.0,graduate,tier1,False,,3223.0,branch_walkin,home_loan,2026-05-29,1,4,1,1,766.0,38681.19,True
CUST_00532,Idika Bhattacharyya,24,M,other,1.3,graduate,tier1,False,,0.0,campaign_click,home_loan,2026-05-24,4,5,7,7,414.0,17388.96,False
CUST_00533,Charita Dugar,35,F,salaried_pvt_other,7.6,diploma,tier2,False,,0.0,branch_walkin,auto_loan,2026-04-23,4,5,0,2,580.0,67266.13,False
CUST_00534,Janaki Trivedi,28,M,salaried_pvt_other,7.2,post_graduate,tier1,True,"fd,savings_account",0.0,website_organic,home_loan,2026-06-13,1,9,4,8,771.0,106462.48,False
CUST_00535,Jairaj Iyer,46,F,self_employed_business,5.2,post_graduate,tier1,False,,7549.0,campaign_click,auto_loan,2026-06-11,5,11,6,5,,73320.58,False
CUST_00536,Warjas Tak,30,F,gig_worker,3.1,10th_pass,tier3,False,,0.0,referral,mortgage_loan_lap,2026-07-09,6,3,0,2,,25787.13,False
CUST_00537,Jalsa Pillay,55,F,self_employed_professional,10.1,post_graduate,tier2,True,"fd,savings_account,credit_card",0.0,website_organic,home_loan,2026-05-22,2,7,3,6,544.0,121136.21,False
CUST_00538,Kai Chadha,46,F,salaried_govt,23.5,post_graduate,tier2,False,,0.0,campaign_click,home_loan,2026-05-31,1,10,3,2,724.0,150000.0,False
CUST_00539,Dayamai Rao,52,M,other,21.1,12th_pass,tier1,False,,0.0,referral,home_loan,2026-05-14,1,1,1,5,562.0,38757.54,False
CUST_00540,Nirja Rout,54,M,self_employed_professional,4.4,professional_degree,tier3,True,"fd,savings_account,insurance",0.0,partner,home_loan,2026-04-20,1,6,2,3,660.0,135424.46,True
CUST_00541,Jeremiah Nadig,42,M,salaried_govt,16.4,post_graduate,tier2,False,,8143.0,website_organic,auto_loan,2026-05-29,4,14,1,5,562.0,95828.9,False
CUST_00542,Shivani Shukla,22,M,salaried_govt,0.9,graduate,tier2,True,"insurance,credit_card,fd",17744.0,website_organic,auto_loan,2026-05-10,3,4,0,7,669.0,150000.0,False
CUST_00543,Kabir Gopal,39,M,self_employed_professional,17.3,post_graduate,tier2,False,,0.0,branch_walkin,auto_loan,2026-06-10,1,5,0,1,595.0,163974.56,False
CUST_00544,Rachita Thakkar,39,F,other,14.7,post_graduate,tier3,True,"credit_card,savings_account,fd",0.0,branch_walkin,mortgage_loan_lap,2026-05-26,1,4,0,8,,33073.58,False
CUST_00545,Jeet Vasa,40,M,salaried_pvt_it,2.6,professional_degree,tier1,False,,17316.0,partner,personal_loan,2026-04-30,1,9,1,3,619.0,98209.31,False
CUST_00546,Daksha Gala,26,F,salaried_pvt_other,4.2,post_graduate,tier1,True,"insurance,fd,credit_card",3717.0,partner,home_loan,2026-06-02,2,6,2,1,823.0,73123.37,False
CUST_00547,Ekantika Kar,30,M,salaried_govt,5.6,post_graduate,tier1,True,"credit_card,insurance,savings_account",22915.0,website_organic,home_loan,2026-06-24,2,10,1,7,733.0,93274.51,False
CUST_00548,Zilmil Mander,36,F,self_employed_professional,8.5,post_graduate,tier1,False,,0.0,partner,mortgage_loan_lap,2026-06-27,3,3,3,3,,167009.12,True
CUST_00549,Zashil Hegde,56,F,salaried_pvt_it,21.0,professional_degree,tier2,True,"insurance,savings_account",0.0,website_organic,mortgage_loan_lap,2026-06-19,1,9,2,8,646.0,103074.28,True
CUST_00550,Jeremiah Mitter,31,F,gig_worker,1.1,graduate,tier3,True,"savings_account,credit_card",4937.0,campaign_click,personal_loan,2026-04-16,2,5,1,4,590.0,24661.24,False
CUST_00551,Yadavi Ganguly,67,M,retired,21.3,post_graduate,tier2,True,insurance,0.0,partner,personal_loan,2026-06-17,6,2,2,5,751.0,39726.51,False
CUST_00552,Onveer Nazareth,35,M,self_employed_business,14.6,post_graduate,tier2,False,,5690.0,branch_walkin,home_loan,2026-07-04,1,3,3,7,735.0,49739.88,False
CUST_00553,Ayush Bumb,24,M,salaried_pvt_it,0.9,professional_degree,tier2,False,,23721.0,campaign_click,auto_loan,2026-07-08,2,8,0,2,750.0,137868.05,False
CUST_00554,Alka Kade,25,M,self_employed_professional,4.2,graduate,tier1,False,,0.0,referral,auto_loan,2026-04-16,2,4,1,5,657.0,194529.12,False
CUST_00555,Azaan Tank,46,M,salaried_govt,7.2,diploma,tier3,False,,0.0,partner,personal_loan,2026-07-05,3,0,0,4,695.0,124501.45,False
CUST_00556,Chasmum Subramanian,44,M,salaried_govt,1.6,graduate,tier2,False,,0.0,partner,auto_loan,2026-06-12,2,8,1,3,750.0,88983.81,False
CUST_00557,Nidra Mishra,50,M,salaried_pvt_it,2.5,post_graduate,tier2,False,,15174.0,referral,auto_loan,2026-06-07,1,4,4,3,,113662.18,False
CUST_00558,Elijah Bhasin,36,M,salaried_pvt_other,3.0,diploma,tier3,False,,0.0,partner,auto_loan,2026-07-03,2,2,2,1,610.0,36897.67,False
CUST_00559,Ria Sagar,38,F,other,3.9,below_10th,tier2,False,,0.0,website_organic,home_loan,2026-06-06,3,5,3,4,609.0,35701.26,False
CUST_00560,Ucchal Jani,52,F,salaried_pvt_other,7.6,graduate,tier1,False,,0.0,branch_walkin,mortgage_loan_lap,2026-05-25,1,5,3,1,514.0,44509.46,False
CUST_00561,Maanas Munshi,51,M,other,28.5,graduate,tier2,False,,0.0,website_organic,personal_loan,2026-06-12,4,11,0,3,690.0,16188.81,False
CUST_00562,Hemani Rastogi,31,M,salaried_govt,8.8,post_graduate,tier2,False,,10317.0,campaign_click,personal_loan,2026-07-02,2,8,2,5,528.0,53856.44,False
CUST_00563,Kamala Varma,60,F,self_employed_business,35.0,10th_pass,tier2,False,,0.0,referral,home_loan,2026-05-12,3,7,1,6,680.0,164790.46,False
CUST_00564,Eiravati Khurana,50,M,salaried_pvt_other,12.4,post_graduate,tier2,True,"credit_card,fd",0.0,partner,home_loan,2026-05-01,2,1,2,4,698.0,76449.96,False
CUST_00565,Jason Loke,26,M,salaried_pvt_other,2.8,post_graduate,tier3,True,"credit_card,savings_account",0.0,referral,auto_loan,2026-06-09,1,6,1,5,799.0,120000.0,False
CUST_00566,Yug Dhaliwal,54,M,salaried_pvt_it,2.8,professional_degree,tier1,False,,0.0,branch_walkin,personal_loan,2026-05-11,3,5,2,3,635.0,123821.86,False
CUST_00567,Chandresh Mannan,35,M,self_employed_professional,6.7,professional_degree,tier1,False,,0.0,partner,personal_loan,2026-05-25,6,3,1,3,585.0,218709.72,False
CUST_00568,Omya Kothari,29,M,other,4.9,professional_degree,tier2,False,,4893.0,referral,auto_loan,2026-05-11,3,3,0,3,530.0,31035.03,False
CUST_00569,Falak Munshi,27,M,self_employed_business,5.1,10th_pass,tier1,False,,0.0,branch_walkin,auto_loan,2026-05-23,4,6,1,2,554.0,176039.17,False
CUST_00570,Nathaniel Tara,47,M,salaried_pvt_it,8.3,post_graduate,tier3,False,,32512.0,referral,personal_loan,2026-05-31,2,4,1,3,725.0,194567.52,True
CUST_00571,Wishi Morar,29,M,gig_worker,1.6,12th_pass,tier1,False,,6920.0,referral,home_loan,2026-06-11,3,6,1,5,655.0,42996.03,False
CUST_00572,Arin Chana,28,M,salaried_govt,2.9,graduate,tier1,False,,0.0,referral,home_loan,2026-05-17,4,1,0,3,814.0,125856.63,False
CUST_00573,Yashasvi Shankar,58,M,salaried_pvt_other,5.1,graduate,tier2,False,,0.0,campaign_click,auto_loan,2026-05-28,1,11,5,7,635.0,45082.23,False
CUST_00574,Tanveer Pandit,66,M,retired,37.7,post_graduate,tier2,True,"savings_account,insurance,credit_card",0.0,campaign_click,home_loan,2026-05-15,3,5,2,6,439.0,80000.0,False
CUST_00575,Chandresh Manda,59,M,self_employed_business,9.1,post_graduate,tier2,True,"insurance,credit_card,savings_account",0.0,website_organic,home_loan,2026-06-03,2,9,7,9,839.0,137811.92,True
CUST_00576,Upma Mangal,47,F,salaried_pvt_it,7.2,professional_degree,tier2,True,"credit_card,fd",53056.0,branch_walkin,personal_loan,2026-06-19,2,7,1,2,,218203.67,False
CUST_00577,Hritik Sankar,22,F,self_employed_business,1.0,graduate,tier2,False,,0.0,branch_walkin,auto_loan,2026-05-02,2,2,0,1,694.0,178543.86,False
CUST_00578,Aishani Pau,22,M,other,1.7,10th_pass,tier2,False,,0.0,campaign_click,home_loan,2026-06-06,1,10,1,3,799.0,43292.06,False
CUST_00579,Jasmit Bath,58,F,self_employed_professional,13.2,post_graduate,tier2,False,,8284.0,website_organic,auto_loan,2026-06-27,1,11,3,5,771.0,118292.48,False
CUST_00580,Charan Hayer,51,M,salaried_pvt_it,2.2,professional_degree,tier2,False,,0.0,partner,personal_loan,2026-05-03,2,6,1,2,761.0,99682.14,False
CUST_00581,Bhavya Borah,54,F,salaried_pvt_it,22.2,post_graduate,tier1,False,,7081.0,campaign_click,auto_loan,2026-06-06,1,9,9,7,666.0,84962.48,False
CUST_00582,Yamini Seshadri,48,M,salaried_pvt_it,19.4,post_graduate,tier1,True,"savings_account,insurance",54771.0,branch_walkin,mortgage_loan_lap,2026-07-06,1,7,0,1,710.0,250000.0,False
CUST_00583,Jagat Dave,56,F,salaried_govt,28.8,graduate,tier3,False,,20613.0,website_organic,personal_loan,2026-04-21,1,8,2,9,,104103.91,False
CUST_00584,Meera Prakash,54,M,salaried_pvt_it,31.7,graduate,tier1,True,"savings_account,insurance",5657.0,campaign_click,home_loan,2026-06-28,5,10,5,4,557.0,65371.51,False
CUST_00585,Jasmit Dhawan,34,M,salaried_pvt_it,6.4,post_graduate,tier3,True,"credit_card,insurance",0.0,website_organic,auto_loan,2026-06-16,4,7,1,5,682.0,121225.44,True
CUST_00586,Yashodhara Ratti,38,F,salaried_pvt_other,16.2,graduate,tier3,False,,9979.0,website_organic,auto_loan,2026-07-03,1,12,3,6,,42908.33,False
CUST_00587,Chakradev Barad,69,F,retired,31.0,below_10th,tier1,False,,0.0,campaign_click,home_loan,2026-05-13,1,7,7,5,667.0,59878.41,False
CUST_00588,Gauri Som,60,M,salaried_pvt_it,37.3,post_graduate,tier1,False,,0.0,referral,personal_loan,2026-07-01,2,3,1,4,662.0,250000.0,False
CUST_00589,Manthan Varma,47,M,salaried_pvt_it,25.8,post_graduate,tier1,True,"fd,insurance",17634.0,partner,auto_loan,2026-05-11,1,4,1,5,735.0,121821.03,False
CUST_00590,Falak Nagar,54,M,salaried_pvt_other,14.0,diploma,tier2,False,,0.0,campaign_click,auto_loan,2026-04-17,1,12,2,3,725.0,109965.79,False
CUST_00591,Maya Mistry,47,F,self_employed_business,3.3,post_graduate,tier2,False,,0.0,campaign_click,mortgage_loan_lap,2026-06-15,2,4,2,8,556.0,95244.73,False
CUST_00592,Yashica Upadhyay,28,M,salaried_pvt_it,1.7,professional_degree,tier2,False,,0.0,campaign_click,auto_loan,2026-06-03,2,6,3,4,786.0,150917.96,True
CUST_00593,Chandani Soman,52,M,self_employed_professional,6.5,post_graduate,tier2,False,,0.0,branch_walkin,personal_loan,2026-04-15,4,6,1,3,,159792.97,False
CUST_00594,Jyoti Narula,26,F,gig_worker,0.8,diploma,tier3,False,,0.0,branch_walkin,personal_loan,2026-06-09,1,6,3,1,723.0,27344.38,False
CUST_00595,Omaja Morar,49,M,self_employed_business,23.4,10th_pass,tier2,False,,0.0,campaign_click,auto_loan,2026-05-11,1,7,3,4,648.0,163503.89,False
CUST_00596,Urvi Lanka,53,M,salaried_pvt_other,27.8,post_graduate,tier1,False,,13498.0,branch_walkin,auto_loan,2026-06-30,2,6,4,4,744.0,79597.58,False
CUST_00597,Charan Srinivasan,46,M,salaried_pvt_other,12.4,graduate,tier3,True,"savings_account,insurance",4542.0,website_organic,home_loan,2026-07-02,1,7,1,6,691.0,60171.72,False
CUST_00598,Lajita Divan,30,M,salaried_pvt_it,4.5,post_graduate,tier2,True,"fd,credit_card",0.0,campaign_click,auto_loan,2026-04-20,3,10,5,3,519.0,103621.89,False
CUST_00599,Azad Choudhary,62,F,retired,24.8,professional_degree,tier1,False,,12157.0,website_organic,home_loan,2026-04-26,3,7,3,6,621.0,80000.0,True
CUST_00600,Anirudh Sastry,33,M,salaried_pvt_other,6.9,graduate,tier2,False,,0.0,partner,personal_loan,2026-06-03,1,5,1,4,595.0,60304.65,False
CUST_00601,Omya Doshi,24,M,self_employed_business,3.3,professional_degree,tier2,False,,0.0,branch_walkin,auto_loan,2026-06-12,3,6,2,5,650.0,58646.83,False
CUST_00602,Samar Roy,45,M,salaried_govt,15.8,graduate,tier1,False,,0.0,partner,personal_loan,2026-05-17,3,6,4,2,662.0,60446.69,False
CUST_00603,David Devi,28,F,other,6.3,diploma,tier1,False,,0.0,partner,personal_loan,2026-06-26,1,6,2,1,552.0,50000.0,False
CUST_00604,Ekta Sridhar,47,M,other,17.6,post_graduate,tier3,True,"credit_card,savings_account",11636.0,partner,home_loan,2026-07-10,4,4,3,3,615.0,50000.0,False
CUST_00605,Dipta Ghose,56,M,self_employed_business,24.2,below_10th,tier3,False,,0.0,campaign_click,personal_loan,2026-07-10,2,9,0,4,694.0,100947.46,False
CUST_00606,Hema Pandya,64,F,retired,32.3,graduate,tier2,True,"savings_account,insurance",6562.0,website_organic,auto_loan,2026-05-21,4,4,3,7,607.0,47380.25,False
CUST_00607,Veda Handa,34,M,salaried_pvt_other,13.0,graduate,tier1,False,,0.0,branch_walkin,personal_loan,2026-06-18,4,4,0,1,497.0,120000.0,False
CUST_00608,Arya Misra,44,M,self_employed_business,22.9,below_10th,tier2,False,,18885.0,campaign_click,home_loan,2026-05-28,1,12,4,9,553.0,98087.0,False
